data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2020-02-12;16:01:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;2065;;E/F A CAIXA ECONOMICA;AV CONSELHEIRO AGUIAR;2065;E/F A CAIXA ECONOMICA;BOA VIAGEM;;CIDADE;COLISÃO COM CICLISTA;COLISÃO C/CICLISTA;1;;;1;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa contínua;;
2020-02-12;16:07:00;COM VÍTIMA;FINALIZADA;ILHA DO LEITE;RUA PREFEITO JORGE MARTINS;;;SENTIDO HOSPITAL ESPERANÇA/ EM BAIXO DA PONTE JOSÉ DE BARROS LIMA.;RUA PREFEITO JORGE MARTINS;;SENTIDO HOSPITAL ESPERANÇA/ EM BAIXO DA PONTE JOSÉ DE BARROS LIMA.;ILHA DO LEITE;;;COLISÃO TRASEIRA;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;Única;Faixa seccionada;;
2020-02-12;16:33:00;SEM VÍTIMA;CANCELADA;ESPINHEIRO;RUA CONS PORTELA;78;;E/F AO SALÃO BELAS ART'S;RUA CONS PORTELA;78;E/F AO SALÃO BELAS ART'S;ESPINHEIRO;;;COLISÃO;COLISÃO S/VÍTIMAS ENTRE UM ONIBUS E UM AUTO;1;;;;;;1;;;0;;;;;;;;;;;;;;
2020-02-12;16:35:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DO HOSPICIO;;;EM FRENTE A PRAÇA TREZE DE MAIO;RUA DO HOSPICIO;;EM FRENTE A PRAÇA TREZE DE MAIO;SANTO AMARO;;CIDADE;COLISÃO;COLISAO SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-02-12;16:40:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;1419;RUA MORAES DE INHAMA;E/F A COMPESA;AV CRUZ CABUGA;1419;E/F A COMPESA;SANTO AMARO;344;OLINDA;COLISÃO;COLISAO SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa contínua;;
2020-02-12;16:47:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA GASPAR PEREZ;;RUA OSVALDO GUIMARAES;PROXIMO À ANTIGA TELEMAR;RUA GASPAR PEREZ;;PROXIMO À ANTIGA TELEMAR;IPUTINGA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISAO COM VÍTIMAS;1;1;;;;;;;;2;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;30 km/h;Dupla;Não existe;;
2020-02-12;17:17:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA JOSE DE HOLANDA;485;;NA RUA DO NOVO MERCADO DA TORRE;RUA JOSE DE HOLANDA;485;NA RUA DO NOVO MERCADO DA TORRE;TORRE;;;COLISÃO;COLISAO SEM VÍTIMAS;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Única;Não existe;;
2020-02-12;17:46:00;SEM VÍTIMA;EQUIPE EM DESLOCAMENTO;MADALENA;RUA LOPES DE CARVALHO;174;1 TRV JUSTICA E PAZ;PROXIMO A CONCESSIONARIA ASTRAL;RUA LOPES DE CARVALHO;174;PROXIMO A CONCESSIONARIA ASTRAL;MADALENA;;;COLISÃO;COLISAO SEM VÍTIMAS;1;;;;;;1;;;0;;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2020-02-12;17:53:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA SA E SOUZA;;RUA BARAO DE SOUZA LEAO;EM FRENTE A SOCIMACO;RUA SA E SOUZA;;EM FRENTE A SOCIMACO;BOA VIAGEM;159;CIDADE;COLISÃO;COLISÃO SEM VÍTIMA;1;;;;;1;;;;0;;Esquina;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-02-12;18:05:00;SEM VÍTIMA;CANCELADA;IBURA;AV DOIS RIOS;;;E/ F AO CLUBE DO SESI;AV DOIS RIOS;;E/ F AO CLUBE DO SESI;IBURA;;;COLISÃO;COLISAO SEM VÍTIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-02-12;19:00:00;SEM VÍTIMA;FINALIZADA;IPSEP;AV SENADOR ROBERT KENNEDY;677;;AO LADO DO AR RAÇÕES, PROX DE FERNANDO ÁGUA;AV SENADOR ROBERT KENNEDY;677;AO LADO DO AR RAÇÕES, PROX DE FERNANDO ÁGUA;IPSEP;;CIDADE;COLISÃO;COLISÃO ENTRE AUTO E CAMINHÃO S/V;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canal;;
2020-02-12;19:56:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BRUNO VELOSO;;;E/F A POSTO BR;RUA BRUNO VELOSO;;E/F A POSTO BR;BOA VIAGEM;;CIDADE;COLISÃO;COLISAO SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal conservada;Faixa de pedestre;R-6a;;Única;Faixa seccionada;;
2020-02-12;20:41:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA TOME GIBSON;;AV ENGENHEIRO DOMINGOS FERREIRA;;;PINA;200;SUBURBIO;COLISÃO COM CICLISTA;COLISÃO ENTRE AUTO E CICLISTA C/V;1;;;1;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa contínua;Faixa seccionada;Canteiro central
2020-02-12;21:25:00;SEM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE;;;APÓS O PARQUE DA MACAXEIRA, PROX DA OFICINA BRASIL;AV NORTE;;APÓS O PARQUE DA MACAXEIRA, PROX DA OFICINA BRASIL;MACAXEIRA;;CIDADE;COLISÃO;COLISÃO ENTRE AUTO E ÕNIBUS S/V;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Dupla;Canteiro central;;
2020-02-12;22:38:00;COM VÍTIMA;CANCELADA;PINA;AV CONSELHEIRO AGUIAR;;;E/F AO CAMINHO DA SORTE;AV CONSELHEIRO AGUIAR;;E/F AO CAMINHO DA SORTE;PINA;;;COLISÃO;COLISAO COM VÍTIMA;;1;;;;;;;;1;;;;;;;;;;;;;;
2020-02-12;23:06:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;2390;;PROX DO RECIFE FLAT SERVICE, AO LADO DO EDIFÍCIO SAINT JOHN;RUA VISCONDE DE JEQUITINHONHA;2390;PROX DO RECIFE FLAT SERVICE, AO LADO DO EDIFÍCIO SAINT JOHN;BOA VIAGEM;;SUBURBIO;CHOQUE VEÍCULO PARADO;AUTO CHOCOU-SE EM AUTO QUE ESTAVA ESTACIONADO S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-02-12;23:29:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA JACK AYRES;;AV FERNANDO SIMOES BARBOSA;NA SAIDA DO SHOPPING RECIFE;RUA JACK AYRES;;NA SAIDA DO SHOPPING RECIFE;BOA VIAGEM;183;SUBURBIO;COLISÃO FRONTAL;COLISÃO ENTRE AUTO E MOTO C/V;1;1;;;;;;;;1;;Cruzamento;Bom;Com defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-02-13;00:07:00;SEM VÍTIMA;FINALIZADA;COHAB;AV MATO GROSSO;44;;PROX DA ASSEMBLEIA DE DEUS;AV MATO GROSSO;44;PROX DA ASSEMBLEIA DE DEUS;COHAB;;SUBURBIO;COLISÃO;COLISÃO ENTRE AUTO E VIATURA S/V;1;;;;;;;1;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-02-13;03:23:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA IMPERIAL;;;NA DESCIDA DO VIADUTO, SENTIDO AFOGADOS;RUA IMPERIAL;;NA DESCIDA DO VIADUTO, SENTIDO AFOGADOS;AFOGADOS;;SUBURBIO;CHOQUE;VEÍCULO CHOCOU-SE CONTRA MURETA DE PROTEÇÃO;1;;;;;;;;;0;;Viaduto;Chuvoso;Não existe;Não existente;Molhada;Mal iluminada;Não existe;Não há placas;;Única;Não existe;;
2020-02-13;03:36:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA HENRIQUE CAPITULINO;;;EM FRENTE AO BAR DO PAULINHO, PROX DO POSTO PETROBRAS;RUA HENRIQUE CAPITULINO;;EM FRENTE AO BAR DO PAULINHO, PROX DO POSTO PETROBRAS;BOA VIAGEM;;;COLISÃO;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-02-13;05:46:00;SEM VÍTIMA;FINALIZADA;DERBY;RUA JENER DE SOUZA;635;RUA DA BAIXA VERDE;AO LADO DO QUARTEL DO DERBY, PROX DO RESTAURANTE SEU FERREIRA;RUA JENER DE SOUZA;635;AO LADO DO QUARTEL DO DERBY, PROX DO RESTAURANTE SEU FERREIRA;DERBY;;SUBURBIO;COLISÃO;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Cruzamento;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa seccionada;Canteiro central;
2020-02-13;07:40:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DR VICENTE MEIRA;108;RUA VIGARIO BARRETO;OTICA DINIZ;RUA DR VICENTE MEIRA;108;OTICA DINIZ;ESPINHEIRO;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISAO COM VÍTIMA. ENTRE MOTO E VEICULO;1;1;;;;;;;;1;;Esquina;Chuvoso;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;20 km/h;Dupla;Faixa seccionada;;
2020-02-13;08:01:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA JOSE VELOSO;16;RUA COMENDADOR FRANCO FERREIRA;PROX A CAVALARIA / AO LADO DA PRAÇA;RUA JOSE VELOSO;16;PROX A CAVALARIA / AO LADO DA PRAÇA;SAN MARTIN;;;COLISÃO;DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Placas Pare;;Dupla;Não existe;;
2020-02-13;08:31:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LORENA;;RUA LEANDRO BARRETO;AO LADO DA ACADEMIA WM;RUA LORENA;;AO LADO DA ACADEMIA WM;JARDIM SÃO PAULO;;SUBURBIO;COLISÃO;SEM VÍTIMAS;1;;;;;;1;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Dupla;Faixa seccionada;;
2020-02-13;10:06:00;SEM VÍTIMA;FINALIZADA;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;1331;;E FRENTE A O POSTO IPIRANGA;AV ENGENHEIRO ABDIAS DE CARVALHO;1331;E FRENTE A O POSTO IPIRANGA;TORRÕES;375;CIDADE;COLISÃO;SEM VÍTIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;;Dupla;Canteiro central;;
2020-02-13;10:07:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DA HORA;378;;AO LADO DO LABORATÓRIO A+;RUA DA HORA;378;AO LADO DO LABORATÓRIO A+;ESPINHEIRO;;SUBURBIO;COLISÃO;COLISÃO S/VÍTIMAS ENTRE DOIS AUTOS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Não existe;;
2020-02-13;10:51:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DOS NAVEGANTES;4558;RUA CORONEL BENEDITO CHAVES;POR TRÁS DO EDF. MARIA LEUPODINA;RUA DOS NAVEGANTES;4558;POR TRÁS DO EDF. MARIA LEUPODINA;BOA VIAGEM;;;COLISÃO;COLISÃO S/VÍTIMAS ENTRE DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Única;Não existe;;
2020-02-13;11:11:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA NICOLAU PEREIRA;;;AO LADO DOMURO DO SABAO BEM TE VI/ POR TRAS DO MERCADO;RUA NICOLAU PEREIRA;;AO LADO DOMURO DO SABAO BEM TE VI/ POR TRAS DO MERCADO;AFOGADOS;;;COLISÃO;DOIS CAMINHOES;;;;;;;2;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;Única;Não existe;;
2020-02-13;11:21:00;SEM VÍTIMA;FINALIZADA;APIPUCOS;AV NORTE;8065;;;AV NORTE;8065;;APIPUCOS;;SUBURBIO;ENGAVETAMENTO;SEM VÍTIMAS;4;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Placas Pare;;Única;Não existe;;
2020-02-13;11:46:00;COM VÍTIMA;FINALIZADA;PAISSANDU;RUA EPAMINONDAS DE MELO;119;RUA PAISSANDU;POR TRÁS DO HOSPITAL DE QUEIMADOS;RUA EPAMINONDAS DE MELO;119;POR TRÁS DO HOSPITAL DE QUEIMADOS;PAISSANDU;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-24a;30 km/h;Única;Não existe;;
2020-02-13;11:48:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA MOTOCOLOMBO;2372;;E/F AO TROCÃO;RUA MOTOCOLOMBO;2372;E/F AO TROCÃO;AFOGADOS;;CIDADE;COLISÃO;COLISÃO S/VÍTIMAS ENTRE DOIS AUTO E UMA CARRETA;2;;;;;;1;;;0;;Ponte;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa seccionada;Canteiro central;
2020-02-13;12:04:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;;RUA GENERAL VARGAS;EM FRENTE AO EMPRESARIAL ISAAC NEWTON/ SENTIDO OLINDA;AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE AO EMPRESARIAL ISAAC NEWTON/ SENTIDO OLINDA;ILHA DO LEITE;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Canal;;
2020-02-13;12:26:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;;;SOBRE O VIADUTO DO BARRO QUE COBRE A BR 101;AV DR JOSE RUFINO;;SOBRE O VIADUTO DO BARRO QUE COBRE A BR 101;BARRO;;SUBURBIO;COLISÃO;SEM VÍTIMAS;2;;;;;;;;;0;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa contínua;Faixa seccionada;
2020-02-13;12:30:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;1637;RUA DR VILAS BOAS;EM FRENTE A O TRE DO BARRO;AV DR JOSE RUFINO;1637;EM FRENTE A O TRE DO BARRO;BARRO;557;SUBURBIO;ENGAVETAMENTO;SEM VÍTIMAS;3;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;Faixa seccionada;
2020-02-13;13:05:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA AURORA;573;TRV CORREIA NETO;AO LADO DA ASSEMBLEIA LEGISLATIVA;RUA AURORA;573;AO LADO DA ASSEMBLEIA LEGISLATIVA;BOA VISTA;429;OLINDA;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Esquina;Chuvoso;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;40 km/h;Única;Faixa seccionada;;
2020-02-13;13:22:00;SEM VÍTIMA;CANCELADA;CIDADE UNIVERSITÁRIA;AV PROFESSOR ARTUR DE SA;;;EM FRENTE A ENTRADA E SAÍDA E VEÍCULOS DA UFPE/ENTRADA CECINE UFPE;AV PROFESSOR ARTUR DE SA;;EM FRENTE A ENTRADA E SAÍDA E VEÍCULOS DA UFPE/ENTRADA CECINE UFPE;CIDADE UNIVERSITÁRIA;;;COLISÃO;SEM VITMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-02-13;13:38:00;COM VÍTIMA;CANCELADA;COHAB;AV CHAPADA DO ARARIPE;46;;EM FRENTE A BARBEARIA WT;AV CHAPADA DO ARARIPE;46;EM FRENTE A BARBEARIA WT;COHAB;;;COLISÃO;COLISÃO COM VÍTIMA;;1;;;;1;;;;1;;;;;;;;;;;;;;
2020-02-13;15:14:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PROFESSOR AUGUSTO LINS E SILVA;65;RUA CONEGO ROMEU;NA LATERAL DO EDF MONDINO;RUA PROFESSOR AUGUSTO LINS E SILVA;65;NA LATERAL DO EDF MONDINO;BOA VIAGEM;;;COLISÃO;SEM VÍTIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Ilegível;Seca;Mal conservada;Não existe;Placas Pare;;Dupla;Não existe;;
2020-02-13;16:31:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;EST DOS REMEDIOS;LARGO DA PAZ;RUA SAO MIGUEL;;LARGO DA PAZ;AFOGADOS;53;CIDADE;COLISÃO;SEM VÍTIMAS;1;;;;;;1;;;0;;Esquina;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2020-02-13;17:22:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;2939;;EM FRENTE A ESCOLA ESTADUAL CASTELO BRANCO;AV DR JOSE RUFINO;2939;EM FRENTE A ESCOLA ESTADUAL CASTELO BRANCO;BARRO;156;CIDADE;COLISÃO;SEM VÍTIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa contínua;Faixa seccionada;
2020-02-13;17:25:00;SEM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;;;EM FRENTE AO ARMAZEM CORAL;AV BEBERIBE;;EM FRENTE AO ARMAZEM CORAL;ARRUDA;492;CIDADE;COLISÃO;COLISAO SEM VÍTIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;40 km/h;Dupla;Faixa contínua;;
2020-02-13;18:32:00;SEM VÍTIMA;PENDENTE;GRAÇAS;AV DR MALAQUIAS;255;;ENF A FACULDADE DAMA CRISTÃS;AV DR MALAQUIAS;255;ENF A FACULDADE DAMA CRISTÃS;GRAÇAS;;SUBURBIO;COLISÃO;TOYOTA ETIOSX HONDA HRV;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;30 km/h;Única;Faixa contínua;Faixa seccionada;
2020-02-13;18:34:00;COM VÍTIMA;FINALIZADA;JORDÃO;RUA DR ANDRADE LYRA;59;RUA ALBERTO LUNDGREN;PRÓX AO MERCADO PÚBLICO. WE FIT.;RUA DR ANDRADE LYRA;59;PRÓX AO MERCADO PÚBLICO. WE FIT.;JORDÃO;;JORDÃO / IBURA;ATROPELAMENTO;ENTRE AUTO E PEDESTRE.C/V;1;;;;1;;;;;1;;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;30 km/h;Única;Faixa seccionada;;
2020-02-13;18:57:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;C SANTA RITA;;1 TRV JUSTICA E PAZ;E/F ÀS TORRES GÊMEAS - AO LADO DO SEM 076. AGEMAR.;C SANTA RITA;;E/F ÀS TORRES GÊMEAS - AO LADO DO SEM 076. AGEMAR.;SÃO JOSÉ;;CIDADE;TOMBAMENTO;MOTOCICLISTA DESEQUILIBOU-SE E CAIU NA VIA, SOFRENDO ESCORIAÇÕES;;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Dupla;Canteiro central;;
2020-02-13;19:31:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA DA PAZ;267;RUA JOAO CARLOS GUIMARAES;ENF. A UNIVERSAL DE AFOGADOS;RUA DA PAZ;267;ENF. A UNIVERSAL DE AFOGADOS;AFOGADOS;528;;COLISÃO;ONIX X CAMINHAO CAÇAMBA;1;;;;;;1;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
2020-02-13;23:40:00;SEM VÍTIMA;FINALIZADA;BONGI;RUA SANTA EDWIRGES;295;RUA PADRE TEOFILO TWORZ;PROX A IGREJA PRESBITERIANA;RUA SANTA EDWIRGES;295;PROX A IGREJA PRESBITERIANA;BONGI;;CIDADE;COLISÃO;FOX X HRV;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;Única;Canteiro central;;
2020-02-14;06:53:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;1309;;E/F A DROGARIA SÃO PAULO;RUA REAL DA TORRE;1309;E/F A DROGARIA SÃO PAULO;MADALENA;;SUBURBIO;COLISÃO;COLISÃO S/VÍTIMAS ENTRE TRÊS AUTOS;3;;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-02-14;07:44:00;SEM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;5775;;APOSAUPADA CAXANGANA DESCIDADAPONTEDA CAXANGAEMFRENTE AGALERIA SUPERCENTER CAXANGA;AV CAXANGA;5775;APOSAUPADA CAXANGANA DESCIDADAPONTEDA CAXANGAEMFRENTE AGALERIA SUPERCENTER CAXANGA;CAXANGÁ;;SUBURBIOCIDADE;COLISÃO;COLISÃOSEMVÍTIMAS;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Canteiro central;;
2020-02-14;07:47:00;SEM VÍTIMA;CANCELADA;APIPUCOS;RUA DOIS IRMAOS;1060;;EM FRENTE AO LABORATORIO LAFEP / E AO QUARTEL;RUA DOIS IRMAOS;1060;EM FRENTE AO LABORATORIO LAFEP / E AO QUARTEL;APIPUCOS;;;CHOQUE OBJETO FIXO;VT POLICIA/CHOCOU-SE COM O POSTE;;;;;;;;1;;0;;;;;;;;;;;;;;
2020-02-14;08:14:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE;7931;;100 METROS ANTES DO PARQUE DA MACAXEIRA;AV NORTE;7931;100 METROS ANTES DO PARQUE DA MACAXEIRA;MACAXEIRA;296;CIDADE;COLISÃO TRASEIRA;COLISÃO C/VÍTIMA ENTRE UMA MOTO E U AUTO;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;R-6a;;Única;Faixa contínua;;
2020-02-14;08:22:00;SEM VÍTIMA;FINALIZADA;DOIS IRMÃOS;RUA DOIS IRMAOS;;;AO LADODOMOTELSENZALA;RUA DOIS IRMAOS;;AO LADODOMOTELSENZALA;DOIS IRMÃOS;416;CIDADE;COLISÃO;COLISÃOSEMVÍTIMAS ;1;1;;;;;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Dupla;Faixa seccionada;;
2020-02-14;08:29:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;2840;;50 METROS ANTES DO COMPAZ;AV ENGENHEIRO ABDIAS DE CARVALHO;2840;50 METROS ANTES DO COMPAZ;CORDEIRO;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO C/VÍTIMA ENTRE UMA MOTO E UM ONIBUS;;1;;;;1;;;;1;;Longo da via;;Não existe;Perfeito estado;Molhada;Perfeito estado;Agente;R-6a;;Única;Faixa seccionada;Canteiro central;
2020-02-14;08:32:00;SEM VÍTIMA;FINALIZADA;CAJUEIRO;RUA DR ALBERTO WANDERLEY;217;;PROX A BAR DA FAVA;RUA DR ALBERTO WANDERLEY;217;PROX A BAR DA FAVA;CAJUEIRO;;CIDADE;COLISÃO;TRES AUTOS;2;;;;;;;;1;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-02-14;09:20:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;EM CIMA DO VIADUTO DA CAXANGA;AV CAXANGA;;EM CIMA DO VIADUTO DA CAXANGA;IPUTINGA;;;COLISÃO;AUTO E MOTO;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-02-14;09:25:00;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;EST VELHA DE AGUA FRIA;734;RUA JOSE DE VASCONCELOS;EMFRENTEAORESTAURANTEVIAGRILL;EST VELHA DE AGUA FRIA;734;EMFRENTEAORESTAURANTEVIAGRILL;TAMARINEIRA;;SUBURBIO;COLISÃO;COLISÃOSEMVÍTIMAS;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2020-02-14;09:47:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA SAO GERALDO;;AV MARIO MELO;EMFRENTEA ESCOLASILVIORABELO;RUA SAO GERALDO;;EMFRENTEA ESCOLASILVIORABELO;BOA VISTA;;;COLISÃO;COLISÃOSEMVÍTIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa seccionada;;
